c498-902 stampede tacc utexas edu
Running on sampede.tacc.xsede.org
TACC: Starting up job 7716193
TACC: Setting up parallel environment for MVAPICH2+mpispawn.
TACC: Starting parallel tasks...
LAMMPS (10 Feb 2015)
  using 1 OpenMP thread(s) per MPI task
Lattice spacing in x,y,z = 10 10 10
Reading data file ...
  orthogonal box = (-58.1437 -58.1437 -58.1437) to (58.1437 58.1437 58.1437)
  2 by 2 by 4 MPI processor grid
  reading atoms ...
  12288 atoms
Changing box ...
  triclinic box = (-58.1437 -58.1437 -58.1437) to (58.1437 58.1437 58.1437) with tilt (0 0 0)
Reading potential file CH.airebo with DATE: 2011-10-25
Neighbor list info ...
  1 neighbor list requests
  update every 1 steps, delay 0 steps, check yes
  master list distance cutoff = 7
Setting up minimization ...
Memory usage per processor = 5.10815 Mbytes
Step Temp PotEng Press Pxx Pyy Pzz Pxy Pxz Pyz Lx Ly Lz Volume 
  948500            0   -94855.417 2.7063232e-09 4.7819985e-09 4.1424113e-09 -8.0544015e-10 2.6330815e-08 2.5053347e-08 1.6969289e-08    109.74266    109.74266    109.74266    1321680.6 
  949000            0   -94855.417 -1.7862554e-09 1.1637033e-09 -5.3179838e-09 -1.2044855e-09 2.6612124e-08 2.4842441e-08 1.6695241e-08    109.74266    109.74266    109.74266    1321680.6 
  949500            0   -94855.417 2.8925052e-10 -3.2589058e-09 -1.649998e-09 5.7766554e-09 2.6690519e-08 2.5123759e-08 1.705221e-08    109.74266    109.74266    109.74266    1321680.6 
  950000            0   -94855.417 2.7704398e-09 2.9474974e-09 -3.6916985e-11 5.4007391e-09 2.6623731e-08 2.5052345e-08 1.6994604e-08    109.74266    109.74266    109.74266    1321680.6 
  950500            0   -94855.417 2.9298859e-09 1.360657e-10 6.1227758e-09 2.5308161e-09  2.64135e-08 2.5068861e-08 1.6953987e-08    109.74266    109.74266    109.74266    1321680.6 
  951000            0   -94855.417 -1.2962935e-09 -2.1179893e-10 2.6340949e-09 -6.3111765e-09 2.6490366e-08 2.5107441e-08 1.706457e-08    109.74266    109.74266    109.74266    1321680.6 
  951500            0   -94855.417 -3.4495862e-09 -6.0567929e-09 -1.8030149e-09 -2.4889507e-09 2.6467075e-08 2.5112719e-08 1.7001891e-08    109.74266    109.74266    109.74266    1321680.6 
  952000            0   -94855.417 -1.8851033e-09 2.0888459e-09 -2.6787209e-09 -5.065435e-09 2.6427677e-08 2.5124411e-08 1.6816858e-08    109.74266    109.74266    109.74266    1321680.6 
  952500            0   -94855.417 1.2314763e-09 4.2141479e-09 3.1498388e-09 -3.6695578e-09 2.6311379e-08 2.472088e-08 1.6875644e-08    109.74266    109.74266    109.74266    1321680.6 
  953000            0   -94855.417 4.4877436e-09 4.116808e-09 4.0726084e-09 5.2738144e-09 2.6279208e-08 2.4759568e-08 1.6871191e-08    109.74266    109.74266    109.74266    1321680.6 
  953500            0   -94855.417 2.5219342e-09 1.130826e-09 6.6617156e-09 -2.2673885e-10 2.6370751e-08 2.496485e-08 1.6910085e-08    109.74266    109.74266    109.74266    1321680.6 
  954000            0   -94855.417 -2.0732111e-09 7.1675024e-10 -5.802151e-09 -1.1342326e-09 2.6521938e-08 2.4681168e-08 1.6924973e-08    109.74266    109.74266    109.74266    1321680.6 
  954500            0   -94855.417 -3.3092518e-09 -4.0719839e-09 -1.1920069e-10 -5.7365708e-09 2.6310199e-08 2.5022711e-08 1.6993372e-08    109.74266    109.74266    109.74266    1321680.6 
  955000            0   -94855.417 -3.9100393e-09 -5.8221858e-09 -2.563646e-09 -3.3442861e-09 2.6248984e-08 2.4687596e-08 1.6877725e-08    109.74266    109.74266    109.74266    1321680.6 
  955500            0   -94855.417 1.9230611e-09 -1.0864886e-09 8.5140765e-10 6.0042642e-09 2.6577008e-08 2.5031068e-08 1.6911993e-08    109.74266    109.74266    109.74266    1321680.6 
  956000            0   -94855.417 4.6322662e-09 4.8061504e-09 5.9324802e-09 3.1581679e-09 2.6146976e-08 2.477581e-08 1.687014e-08    109.74266    109.74266    109.74266    1321680.6 
  956500            0   -94855.417 3.1749741e-10 8.7592136e-10 -4.4032592e-09  4.47983e-09 2.6479625e-08 2.4792794e-08 1.6763756e-08    109.74266    109.74266    109.74266    1321680.6 
  957000            0   -94855.417 -2.0212422e-09 -3.1340806e-09 -3.9017963e-09 9.7215014e-10 2.6436334e-08 2.4761865e-08 1.6818559e-08    109.74266    109.74266    109.74266    1321680.6 
  957500            0   -94855.417 5.2111405e-09 3.6253323e-09 6.5073895e-09 5.5006996e-09 2.6236176e-08 2.4646491e-08 1.6874895e-08    109.74266    109.74266    109.74266    1321680.6 
  958000            0   -94855.417 4.7439409e-09 6.8403142e-09 3.7792966e-09 3.612212e-09 2.6442191e-08 2.4864942e-08 1.6627708e-08    109.74266    109.74266    109.74266    1321680.6 
  958500            0   -94855.417 -5.1303103e-09 -5.7329812e-09 -3.8981183e-09 -5.7598313e-09 2.6249389e-08 2.4786431e-08 1.6840149e-08    109.74266    109.74266    109.74266    1321680.6 
  959000            0   -94855.417 3.3282206e-09 4.1944189e-09 1.5706687e-09 4.2195743e-09 2.6357478e-08 2.4722913e-08 1.6775105e-08    109.74266    109.74266    109.74266    1321680.6 
  959500            0   -94855.417 -2.510187e-09 1.0188347e-10 -6.6489419e-09 -9.8350258e-10 2.6062043e-08 2.4580148e-08 1.6777211e-08    109.74266    109.74266    109.74266    1321680.6 
  960000            0   -94855.417 2.1751621e-09 3.4274139e-09 -9.0334639e-10 4.0014187e-09 2.6307469e-08 2.4810666e-08 1.6539119e-08    109.74266    109.74266    109.74266    1321680.6 
  960500            0   -94855.417 -3.2029353e-09 -6.4433317e-10 -2.7230798e-09 -6.2413929e-09 2.6220689e-08 2.4830882e-08 1.7105174e-08    109.74266    109.74266    109.74266    1321680.6 
  961000            0   -94855.417 5.7989784e-09 5.3712749e-09 4.9561354e-09 7.0695251e-09 2.6404804e-08 2.4796028e-08 1.6657037e-08    109.74266    109.74266    109.74266    1321680.6 
  961500            0   -94855.417  1.13723e-09 -2.6227769e-11 -2.1794113e-09 5.6173292e-09 2.6428009e-08 2.4722474e-08 1.699596e-08    109.74266    109.74266    109.74266    1321680.6 
  962000            0   -94855.417 -1.5871741e-09 3.9521071e-09 -2.8906533e-09 -5.822976e-09 2.6543678e-08 2.4805811e-08 1.6735543e-08    109.74266    109.74266    109.74266    1321680.6 
  962500            0   -94855.417 1.6754298e-09 4.1637079e-09 -3.8627518e-09 4.7253331e-09 2.6347844e-08 2.4707297e-08 1.6794119e-08    109.74266    109.74266    109.74266    1321680.6 
  963000            0   -94855.417 3.1127007e-09 4.0993142e-09 5.3283802e-09 -8.9592165e-11 2.6158375e-08 2.4989866e-08 1.6961808e-08    109.74266    109.74266    109.74266    1321680.6 
  963500            0   -94855.417 -3.7517826e-09 -4.2303324e-09 -1.4405118e-09 -5.5845036e-09 2.6315268e-08 2.4455427e-08 1.6728868e-08    109.74266    109.74266    109.74266    1321680.6 
  964000            0   -94855.417 1.2414312e-09 -8.1943906e-10 6.149374e-09 -1.6056412e-09 2.6228006e-08 2.4538249e-08 1.6682106e-08    109.74266    109.74266    109.74266    1321680.6 
  964500            0   -94855.417 3.1129433e-09 -1.1698705e-10 3.4653214e-09 5.9904957e-09 2.6143388e-08 2.4690751e-08 1.6932639e-08    109.74266    109.74266    109.74266    1321680.6 
  965000            0   -94855.417 -5.5562208e-09 -6.6189458e-09 -3.8257917e-09 -6.223925e-09 2.6174241e-08 2.4767856e-08 1.6950262e-08    109.74266    109.74266    109.74266    1321680.6 
  965500            0   -94855.417 -4.4067045e-09 -3.9052072e-09 -7.7841779e-09 -1.5307284e-09 2.6167346e-08 2.4822398e-08 1.6855463e-08    109.74266    109.74266    109.74266    1321680.6 
  966000            0   -94855.417 -5.1767802e-09 -4.588068e-09 -5.5086498e-09 -5.4336229e-09 2.6081294e-08 2.4543839e-08 1.6862565e-08    109.74266    109.74266    109.74266    1321680.6 
  966500            0   -94855.417 -4.572355e-09 -6.6682057e-09 -4.9540595e-09 -2.0947999e-09 2.5987998e-08 2.4973959e-08 1.6827259e-08    109.74266    109.74266    109.74266    1321680.6 
  967000            0   -94855.417 -5.890266e-10 -1.929089e-09 -3.8489187e-09 4.0109279e-09 2.6188837e-08 2.4681468e-08 1.6878427e-08    109.74266    109.74266    109.74266    1321680.6 
  967500            0   -94855.417 2.5774626e-09 6.1979793e-09 -9.3401005e-10 2.4684185e-09 2.6043925e-08 2.456601e-08 1.6784226e-08    109.74266    109.74266    109.74266    1321680.6 
  968000            0   -94855.417 -4.6630634e-09 -4.881229e-09 -3.7732759e-09 -5.3346852e-09 2.6077711e-08 2.4668621e-08 1.6819265e-08    109.74266    109.74266    109.74266    1321680.6 
  968500            0   -94855.417 -5.7446495e-09 -5.5108118e-09 -6.0862378e-09 -5.6368989e-09 2.6077603e-08 2.4629863e-08 1.6709962e-08    109.74266    109.74266    109.74266    1321680.6 
  969000            0   -94855.417 -2.7819882e-09 -1.6031541e-09 -4.7170535e-09 -2.0257571e-09 2.623674e-08 2.4650899e-08 1.6868405e-08    109.74266    109.74266    109.74266    1321680.6 
  969500            0   -94855.417 1.5569921e-09 -3.1168926e-09 1.1151496e-09 6.6727192e-09 2.5994144e-08 2.4702299e-08 1.6539201e-08    109.74266    109.74266    109.74266    1321680.6 
  970000            0   -94855.417 3.0928052e-09 1.8323391e-09 6.6965481e-09 7.4952849e-10 2.6283795e-08 2.4556838e-08 1.6724342e-08    109.74266    109.74266    109.74266    1321680.6 
  970500            0   -94855.417 4.5241495e-09 2.5620095e-09 4.5633131e-09 6.4471259e-09 2.6161007e-08 2.4422429e-08 1.6576002e-08    109.74266    109.74266    109.74266    1321680.6 
  971000            0   -94855.417 -6.4986153e-10 -6.1314107e-09 2.3524629e-09 1.8293632e-09 2.630808e-08 2.4708404e-08 1.6567328e-08    109.74266    109.74266    109.74266    1321680.6 
  971500            0   -94855.417 -6.2522659e-09 -7.0025474e-09 -5.732038e-09 -6.0222123e-09 2.6016655e-08 2.4681873e-08 1.666559e-08    109.74266    109.74266    109.74266    1321680.6 
  972000            0   -94855.417 -5.1803203e-09 -4.4462572e-09 -4.4784799e-09 -6.6162239e-09 2.6164926e-08 2.4740054e-08 1.646134e-08    109.74266    109.74266    109.74266    1321680.6 
  972500            0   -94855.417 1.9974463e-09 2.7468571e-09 5.9444442e-09 -2.6989623e-09 2.6216822e-08 2.4512807e-08 1.6671516e-08    109.74266    109.74266    109.74266    1321680.6 
  973000            0   -94855.417 4.3997822e-09 2.1427355e-09 7.5886023e-09 3.4680088e-09 2.6295302e-08 2.444028e-08 1.6749148e-08    109.74266    109.74266    109.74266    1321680.6 
  973500            0   -94855.417 -2.3763651e-09 -5.9017692e-09 -2.1834941e-11 -1.2054911e-09 2.6090106e-08 2.4573815e-08 1.6675865e-08    109.74266    109.74266    109.74266    1321680.6 
  974000            0   -94855.417 -1.2103448e-09 -5.7636492e-11 2.3724029e-09 -5.9458008e-09 2.6064748e-08 2.4471736e-08 1.6485428e-08    109.74266    109.74266    109.74266    1321680.6 
  974500            0   -94855.417 3.2226535e-09 1.7338881e-09 6.2687211e-09 1.6653514e-09 2.5986543e-08 2.435633e-08 1.6430121e-08    109.74266    109.74266    109.74266    1321680.6 
  975000            0   -94855.417 -1.6276319e-09 -2.4711985e-09 -5.1367409e-09 2.7250437e-09 2.6185697e-08 2.4313347e-08 1.6429126e-08    109.74266    109.74266    109.74266    1321680.6 
  975500            0   -94855.417 -3.5359691e-09 -4.8748077e-09 -5.6345431e-09 -9.8556549e-11 2.5799662e-08 2.4268783e-08 1.6571531e-08    109.74266    109.74266    109.74266    1321680.6 
  976000            0   -94855.417 -2.1002572e-09 7.9043347e-10 -1.6837883e-09 -5.4074166e-09 2.6139267e-08 2.4249396e-08 1.6469045e-08    109.74266    109.74266    109.74266    1321680.6 
  976500            0   -94855.417 -4.9450334e-09 -5.5572552e-09 -6.2497027e-09 -3.0281424e-09 2.5873699e-08 2.4205785e-08 1.6541363e-08    109.74266    109.74266    109.74266    1321680.6 
  977000            0   -94855.417 1.3427771e-09 3.2396205e-09 -3.4062766e-09 4.1949874e-09 2.5785308e-08 2.4429341e-08 1.6550902e-08    109.74266    109.74266    109.74266    1321680.6 
  977500            0   -94855.417 -2.2984491e-09 1.5487562e-09 -7.9099076e-09 -5.3419592e-10 2.5981706e-08 2.4366201e-08 1.6551566e-08    109.74266    109.74266    109.74266    1321680.6 
  978000            0   -94855.417 -2.45068e-09 -3.9299448e-10 -6.0908546e-09 -8.6819084e-10 2.6018584e-08 2.4187983e-08 1.6709906e-08    109.74266    109.74266    109.74266    1321680.6 
  978500            0   -94855.417 3.4359497e-09 2.9869036e-09 6.9756391e-10 6.6233817e-09 2.6180951e-08 2.418519e-08 1.662499e-08    109.74266    109.74266    109.74266    1321680.6 
  979000            0   -94855.417 -1.3118385e-09 2.4404444e-09 -2.6341638e-09 -3.7417961e-09 2.5958937e-08 2.4567442e-08 1.6471806e-08    109.74266    109.74266    109.74266    1321680.6 
  979500            0   -94855.417 -1.2747909e-09 3.7480817e-09 -1.3786849e-09 -6.1937695e-09 2.6112841e-08 2.4441768e-08 1.6299714e-08    109.74266    109.74266    109.74266    1321680.6 
  980000            0   -94855.417 -1.3754283e-09 -6.4044724e-09 -8.5922861e-10 3.1374161e-09 2.6160934e-08 2.4344587e-08 1.6548142e-08    109.74266    109.74266    109.74266    1321680.6 
  980500            0   -94855.417 -1.3652745e-09 -6.1783322e-09 6.648761e-10 1.4176325e-09 2.5992981e-08 2.4454081e-08 1.6619219e-08    109.74266    109.74266    109.74266    1321680.6 
  981000            0   -94855.417 4.062347e-09 3.3156551e-09 6.7274788e-09 2.1439069e-09 2.6137492e-08 2.4394039e-08 1.658704e-08    109.74266    109.74266    109.74266    1321680.6 
  981500            0   -94855.417 -3.5083151e-09 -5.7821249e-10 -4.7838331e-09 -5.1628998e-09 2.6295264e-08 2.4218845e-08 1.6596708e-08    109.74266    109.74266    109.74266    1321680.6 
  982000            0   -94855.417 4.6905731e-09 5.7903593e-09 4.3274786e-09 3.9538814e-09 2.602116e-08  2.44477e-08 1.6537521e-08    109.74266    109.74266    109.74266    1321680.6 
  982500            0   -94855.417 -5.42599e-09 -6.0141825e-09 -6.1147654e-09 -4.1490221e-09 2.5992904e-08 2.4227583e-08 1.6422287e-08    109.74266    109.74266    109.74266    1321680.6 
  983000            0   -94855.417 -1.7344552e-09 1.5525461e-09 -3.0184071e-09 -3.7375045e-09 2.599072e-08 2.4316753e-08 1.6276471e-08    109.74266    109.74266    109.74266    1321680.6 
  983500            0   -94855.417 -4.9427157e-09 -3.415002e-09 -5.619461e-09 -5.7936841e-09 2.6134064e-08 2.4241593e-08 1.6453838e-08    109.74266    109.74266    109.74266    1321680.6 
  984000            0   -94855.417 1.1584721e-09 3.7183828e-09 2.9663219e-09 -3.2092884e-09 2.6006035e-08 2.4409104e-08 1.632468e-08    109.74266    109.74266    109.74266    1321680.6 
  984500            0   -94855.417 5.4259038e-10 -4.6328576e-09 2.8160958e-09 3.444533e-09 2.5795644e-08 2.4291234e-08 1.6390418e-08    109.74266    109.74266    109.74266    1321680.6 
  985000            0   -94855.417 9.9810371e-10 4.7150552e-10 -3.4877334e-09 6.0105391e-09 2.5984467e-08 2.4323965e-08 1.6343358e-08    109.74266    109.74266    109.74266    1321680.6 
  985500            0   -94855.417 -4.942224e-09 -3.5787124e-09 -6.2346982e-09 -5.0132615e-09 2.6062078e-08 2.4177464e-08 1.6422692e-08    109.74266    109.74266    109.74266    1321680.6 
  986000            0   -94855.417 4.5318771e-09 2.2695935e-09 6.8558872e-09 4.4701507e-09 2.6184496e-08 2.4337303e-08 1.6271915e-08    109.74266    109.74266    109.74266    1321680.6 
  986500            0   -94855.417 -4.5688925e-09 -4.7729759e-09 -3.2148957e-09 -5.7188057e-09 2.6262481e-08 2.4201997e-08 1.6358062e-08    109.74266    109.74266    109.74266    1321680.6 
  987000            0   -94855.417 4.5264722e-10 2.6205331e-09 3.3952859e-09 -4.6578774e-09 2.617018e-08 2.433474e-08 1.6385848e-08    109.74266    109.74266    109.74266    1321680.6 
  987500            0   -94855.417 2.0749245e-09 -1.1413472e-09 1.4737336e-09 5.892387e-09 2.5715006e-08 2.4473635e-08 1.6679668e-08    109.74266    109.74266    109.74266    1321680.6 
  988000            0   -94855.417 3.2538821e-09 1.0235807e-09 5.5857569e-09 3.1523087e-09 2.5826476e-08 2.444376e-08 1.6513266e-08    109.74266    109.74266    109.74266    1321680.6 
  988500            0   -94855.417 2.292564e-09 5.7610178e-09 2.464549e-10 8.7021929e-10 2.5742573e-08 2.4303433e-08 1.6316623e-08    109.74266    109.74266    109.74266    1321680.6 
  989000            0   -94855.417 5.110465e-09 7.0357649e-09 4.8720428e-09 3.4235874e-09 2.6092397e-08 2.4116897e-08 1.6293082e-08    109.74266    109.74266    109.74266    1321680.6 
  989500            0   -94855.417 -4.2177311e-09 -1.7579065e-09 -3.8707019e-09 -7.0245847e-09 2.6167256e-08 2.4295211e-08 1.6375443e-08    109.74266    109.74266    109.74266    1321680.6 
  990000            0   -94855.417 -3.0873666e-09 -6.7866614e-10 -3.7209323e-09 -4.8625014e-09 2.5938213e-08 2.4085822e-08 1.6236522e-08    109.74266    109.74266    109.74266    1321680.6 
  990500            0   -94855.417 3.2118358e-09 6.3484423e-09 7.3360233e-10 2.5534628e-09 2.5940091e-08 2.4453842e-08 1.6324198e-08    109.74266    109.74266    109.74266    1321680.6 
  991000            0   -94855.417 2.1204792e-09 5.4287089e-09 1.4905125e-09 -5.5778368e-10 2.6022314e-08 2.4383963e-08 1.6587139e-08    109.74266    109.74266    109.74266    1321680.6 
  991500            0   -94855.417 3.1886629e-09 1.9779485e-09 6.4261221e-09 1.1619182e-09 2.5873251e-08 2.4118243e-08 1.6366335e-08    109.74266    109.74266    109.74266    1321680.6 
  992000            0   -94855.417 -4.6259727e-09 -6.9042729e-09 -1.6913423e-09 -5.2823029e-09 2.5907562e-08 2.4363063e-08 1.6501418e-08    109.74266    109.74266    109.74266    1321680.6 
  992500            0   -94855.417 -3.4508193e-09 -2.8297351e-09 -6.0271155e-09 -1.4956073e-09 2.6031754e-08 2.4555758e-08 1.6428088e-08    109.74266    109.74266    109.74266    1321680.6 
  993000            0   -94855.417 -3.0635097e-10 -5.4898468e-09 1.2672448e-09 3.303549e-09 2.6033524e-08 2.4452905e-08 1.6143295e-08    109.74266    109.74266    109.74266    1321680.6 
  993500            0   -94855.417 -2.2677237e-09 1.8311203e-10 -2.1169384e-09 -4.8693447e-09 2.5860193e-08 2.4295913e-08  1.64446e-08    109.74266    109.74266    109.74266    1321680.6 
  994000            0   -94855.417 -7.0022689e-10 3.9357158e-09 -9.1378581e-10 -5.1226106e-09 2.5975039e-08 2.4271475e-08 1.6077515e-08    109.74266    109.74266    109.74266    1321680.6 
  994500            0   -94855.417 -3.1109816e-09 -1.2017788e-09 -5.4455481e-09 -2.6856181e-09 2.6222132e-08 2.4072394e-08 1.6403118e-08    109.74266    109.74266    109.74266    1321680.6 
  995000            0   -94855.417 5.7436697e-09 5.4135106e-09 6.1431982e-09 5.6743003e-09 2.5817505e-08 2.4196101e-08 1.6327773e-08    109.74266    109.74266    109.74266    1321680.6 
  995500            0   -94855.417 1.1935996e-09 2.9598188e-10 1.8139452e-09 1.4708718e-09 2.5678859e-08 2.4387717e-08 1.6336653e-08    109.74266    109.74266    109.74266    1321680.6 
  996000            0   -94855.417 2.622609e-09 5.1462415e-10 5.9356327e-09  1.41757e-09 2.5959195e-08 2.4293805e-08 1.6332605e-08    109.74266    109.74266    109.74266    1321680.6 
  996500            0   -94855.417 2.7838559e-09 4.6617986e-09 3.9581967e-09 -2.6842765e-10 2.5827169e-08 2.427756e-08 1.6256251e-08    109.74266    109.74266    109.74266    1321680.6 
  997000            0   -94855.417 -6.3841462e-09 -6.6292215e-09 -6.1659461e-09 -6.357271e-09 2.5642946e-08 2.4148247e-08 1.6111167e-08    109.74266    109.74266    109.74266    1321680.6 
  997500            0   -94855.417 -4.4171289e-09 -5.1302335e-09 -5.0491513e-09 -3.0720018e-09 2.5578828e-08 2.4127971e-08 1.6198227e-08    109.74266    109.74266    109.74266    1321680.6 
  998000            0   -94855.417 1.8059965e-09 -1.8439112e-10 1.8948594e-10 5.4128948e-09 2.5708709e-08 2.4170371e-08 1.6068324e-08    109.74266    109.74266    109.74266    1321680.6 
  998500            0   -94855.417 1.8230238e-09 -1.2211245e-09 4.1141852e-10 6.2787772e-09 2.5886567e-08 2.4287059e-08 1.6217784e-08    109.74266    109.74266    109.74266    1321680.6 
  999000            0   -94855.417 3.5147673e-09 3.7361177e-09 6.1811401e-09 6.2704394e-10 2.5612786e-08 2.4132812e-08 1.620591e-08    109.74266    109.74266    109.74266    1321680.6 
  999500            0   -94855.417 4.1341022e-09 2.3461838e-09 4.6866483e-09 5.3694747e-09 2.5606963e-08 2.4307968e-08 1.6313991e-08    109.74266    109.74266    109.74266    1321680.6 
 1000000            0   -94855.417 2.5103105e-09 4.1075227e-09 3.8864127e-09 -4.6300411e-10 2.5771143e-08 2.4144574e-08 1.6107675e-08    109.74266    109.74266    109.74266    1321680.6 
